"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2021,8,"WN","Southwest Airlines Co.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",227.00,72.00,25.60,0.88,21.77,0.00,23.75,8.00,1.00,3284.00,907.00,71.00,721.00,0.00,1585.00,
2021,8,"YV","Mesa Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",137.00,34.00,13.65,3.43,3.59,1.21,12.12,1.00,1.00,2161.00,837.00,252.00,225.00,30.00,817.00,
2021,8,"YV","Mesa Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",16.00,4.00,1.36,0.15,0.00,0.00,2.48,1.00,0.00,793.00,219.00,49.00,1.00,0.00,524.00,
2021,8,"YV","Mesa Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",112.00,29.00,8.59,1.87,5.60,0.00,12.93,6.00,0.00,3326.00,529.00,108.00,368.00,0.00,2321.00,
2021,8,"YV","Mesa Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",120.00,36.00,12.00,7.00,8.00,0.00,9.00,1.00,2.00,4420.00,2337.00,1225.00,299.00,0.00,559.00,
2021,8,"YV","Mesa Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",21.00,8.00,3.00,1.00,2.00,0.00,2.00,0.00,0.00,877.00,215.00,19.00,100.00,0.00,543.00,
2021,8,"YV","Mesa Airlines Inc.","BDL","Hartford, CT: Bradley International",12.00,4.00,2.00,0.00,2.00,0.00,0.00,2.00,0.00,176.00,113.00,0.00,63.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","BFL","Bakersfield, CA: Meadows Field",92.00,23.00,9.72,0.97,5.54,0.22,6.55,2.00,3.00,1577.00,600.00,40.00,217.00,15.00,705.00,
2021,8,"YV","Mesa Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",46.00,22.00,10.28,1.96,1.12,0.00,8.64,2.00,0.00,2545.00,822.00,445.00,111.00,0.00,1167.00,
2021,8,"YV","Mesa Airlines Inc.","BMI","Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",62.00,18.00,6.00,0.57,1.52,0.00,9.91,2.00,1.00,1182.00,243.00,58.00,72.00,0.00,809.00,
2021,8,"YV","Mesa Airlines Inc.","BNA","Nashville, TN: Nashville International",125.00,18.00,6.00,5.00,5.00,0.00,2.00,0.00,0.00,1184.00,502.00,425.00,113.00,0.00,144.00,
2021,8,"YV","Mesa Airlines Inc.","BRO","Brownsville, TX: Brownsville South Padre Island International",62.00,19.00,11.00,5.00,0.00,0.00,3.00,1.00,0.00,1346.00,903.00,268.00,0.00,0.00,175.00,
2021,8,"YV","Mesa Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",38.00,8.00,2.00,1.00,3.00,0.00,2.00,9.00,0.00,319.00,60.00,42.00,105.00,0.00,112.00,
2021,8,"YV","Mesa Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",26.00,13.00,0.00,4.00,8.00,0.00,1.00,1.00,0.00,947.00,0.00,457.00,320.00,0.00,170.00,
2021,8,"YV","Mesa Airlines Inc.","BUR","Burbank, CA: Bob Hope",44.00,8.00,2.68,0.00,3.41,0.00,1.90,0.00,0.00,233.00,53.00,0.00,72.00,0.00,108.00,
2021,8,"YV","Mesa Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,167.00,149.00,0.00,18.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",15.00,1.00,0.05,0.00,0.00,0.00,0.95,0.00,0.00,21.00,1.00,0.00,0.00,0.00,20.00,
2021,8,"YV","Mesa Airlines Inc.","CAE","Columbia, SC: Columbia Metropolitan",15.00,5.00,3.84,0.00,1.07,0.00,0.09,0.00,0.00,185.00,157.00,0.00,26.00,0.00,2.00,
2021,8,"YV","Mesa Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",62.00,11.00,6.00,0.00,4.00,0.00,1.00,0.00,0.00,667.00,457.00,0.00,128.00,0.00,82.00,
2021,8,"YV","Mesa Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",117.00,29.00,9.61,2.43,6.73,0.00,10.24,4.00,1.00,2663.00,895.00,294.00,278.00,0.00,1196.00,
2021,8,"YV","Mesa Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",12.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,169.00,95.00,0.00,74.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",174.00,57.00,23.00,5.00,23.00,0.00,6.00,2.00,0.00,4607.00,2273.00,458.00,1323.00,0.00,553.00,
2021,8,"YV","Mesa Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",93.00,23.00,5.00,6.00,9.00,0.00,3.00,2.00,1.00,1416.00,404.00,506.00,244.00,0.00,262.00,
2021,8,"YV","Mesa Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",26.00,4.00,0.00,1.00,2.00,0.00,1.00,0.00,0.00,285.00,0.00,24.00,157.00,0.00,104.00,
2021,8,"YV","Mesa Airlines Inc.","CRP","Corpus Christi, TX: Corpus Christi International",37.00,13.00,4.00,3.00,1.00,0.00,5.00,0.00,0.00,626.00,159.00,212.00,21.00,0.00,234.00,
2021,8,"YV","Mesa Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",93.00,21.00,3.00,5.00,4.00,0.00,9.00,2.00,0.00,1477.00,342.00,383.00,164.00,0.00,588.00,
2021,8,"YV","Mesa Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",61.00,18.00,3.82,1.40,3.82,0.00,8.96,3.00,0.00,2315.00,714.00,61.00,122.00,0.00,1418.00,
2021,8,"YV","Mesa Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",98.00,21.00,11.00,4.00,6.00,0.00,0.00,1.00,1.00,1426.00,751.00,300.00,375.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2414.00,636.00,143.95,34.22,157.47,0.57,299.78,131.00,11.00,72947.00,19981.00,7424.00,12046.00,37.00,33459.00,
2021,8,"YV","Mesa Airlines Inc.","DSM","Des Moines, IA: Des Moines International",92.00,21.00,8.45,1.00,6.95,0.00,4.60,0.00,0.00,1493.00,497.00,16.00,418.00,0.00,562.00,
2021,8,"YV","Mesa Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",92.00,32.00,5.00,5.00,11.00,0.00,11.00,2.00,0.00,2405.00,469.00,352.00,300.00,0.00,1284.00,
2021,8,"YV","Mesa Airlines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",156.00,52.00,17.36,2.21,11.80,0.00,20.62,9.00,0.00,3478.00,1208.00,191.00,680.00,0.00,1399.00,
2021,8,"YV","Mesa Airlines Inc.","ELP","El Paso, TX: El Paso International",213.00,54.00,18.09,8.27,11.28,0.00,16.37,3.00,1.00,5653.00,2664.00,663.00,473.00,0.00,1853.00,
2021,8,"YV","Mesa Airlines Inc.","EUG","Eugene, OR: Mahlon Sweet Field",62.00,11.00,4.21,0.00,3.82,0.00,2.97,0.00,0.00,622.00,285.00,0.00,121.00,0.00,216.00,
2021,8,"YV","Mesa Airlines Inc.","EYW","Key West, FL: Key West International",53.00,22.00,8.00,2.00,12.00,0.00,0.00,3.00,0.00,1146.00,558.00,129.00,459.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","FAR","Fargo, ND: Hector International",62.00,13.00,6.39,0.00,2.03,0.00,4.58,2.00,0.00,1145.00,459.00,0.00,39.00,0.00,647.00,
2021,8,"YV","Mesa Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",18.00,2.00,0.04,0.00,1.00,0.00,0.96,0.00,0.00,92.00,3.00,0.00,15.00,0.00,74.00,
2021,8,"YV","Mesa Airlines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",31.00,13.00,6.22,0.18,0.00,0.00,6.60,2.00,0.00,1289.00,396.00,32.00,0.00,0.00,861.00,
2021,8,"YV","Mesa Airlines Inc.","FCA","Kalispell, MT: Glacier Park International",27.00,4.00,2.00,2.00,0.00,0.00,0.00,2.00,1.00,373.00,202.00,171.00,0.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",151.00,34.00,17.67,0.40,5.30,0.00,10.63,7.00,2.00,4242.00,2413.00,29.00,251.00,0.00,1549.00,
2021,8,"YV","Mesa Airlines Inc.","GRK","Killeen, TX: Robert Gray AAF",15.00,4.00,3.00,0.05,0.00,0.00,0.95,1.00,0.00,335.00,177.00,8.00,0.00,0.00,150.00,
2021,8,"YV","Mesa Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",31.00,8.00,3.00,0.00,4.00,0.00,1.00,0.00,0.00,453.00,338.00,0.00,98.00,0.00,17.00,
2021,8,"YV","Mesa Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",15.00,2.00,1.00,0.00,0.36,0.00,0.65,0.00,0.00,260.00,60.00,0.00,71.00,0.00,129.00,
2021,8,"YV","Mesa Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",62.00,19.00,8.00,2.00,5.00,0.00,4.00,0.00,0.00,1354.00,761.00,97.00,158.00,0.00,338.00,
2021,8,"YV","Mesa Airlines Inc.","GUC","Gunnison, CO: Gunnison-Crested Butte Regional",31.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,106.00,72.00,0.00,34.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","HOU","Houston, TX: William P Hobby",234.00,55.00,19.47,4.94,9.74,0.00,20.85,15.00,1.00,5608.00,1732.00,477.00,601.00,0.00,2798.00,
2021,8,"YV","Mesa Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",40.00,7.00,6.00,1.00,0.00,0.00,0.00,3.00,0.00,1519.00,1502.00,17.00,0.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",37.00,9.00,6.15,0.00,1.00,0.00,1.85,2.00,0.00,589.00,341.00,0.00,29.00,0.00,219.00,
2021,8,"YV","Mesa Airlines Inc.","IAD","Washington, DC: Washington Dulles International",1083.00,268.00,39.00,47.00,54.00,0.00,128.00,24.00,3.00,27419.00,7535.00,5512.00,2324.00,0.00,12048.00,
2021,8,"YV","Mesa Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",3608.00,715.00,162.40,107.00,181.93,0.00,263.67,84.00,15.00,64230.00,21805.00,11925.00,8272.00,0.00,22228.00,
2021,8,"YV","Mesa Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",61.00,16.00,8.75,1.00,3.15,0.00,3.09,1.00,0.00,1513.00,970.00,67.00,91.00,0.00,385.00,
2021,8,"YV","Mesa Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",62.00,10.00,5.00,0.00,3.00,0.00,2.00,0.00,0.00,505.00,331.00,0.00,89.00,0.00,85.00,
2021,8,"YV","Mesa Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",8.00,1.00,0.05,0.00,0.00,0.00,0.95,1.00,0.00,945.00,45.00,0.00,0.00,0.00,900.00,
2021,8,"YV","Mesa Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",124.00,36.00,13.00,4.00,17.00,0.00,2.00,2.00,2.00,2680.00,1683.00,115.00,692.00,0.00,190.00,
2021,8,"YV","Mesa Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",75.00,19.00,8.30,1.97,3.22,1.00,4.51,5.00,0.00,1605.00,865.00,128.00,148.00,49.00,415.00,
2021,8,"YV","Mesa Airlines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",75.00,27.00,12.43,0.35,2.43,0.00,11.79,10.00,1.00,2718.00,1073.00,52.00,164.00,0.00,1429.00,
2021,8,"YV","Mesa Airlines Inc.","LGA","New York, NY: LaGuardia",106.00,22.00,9.00,9.00,2.00,0.00,2.00,5.00,2.00,1255.00,480.00,551.00,78.00,0.00,146.00,
2021,8,"YV","Mesa Airlines Inc.","LGB","Long Beach, CA: Long Beach Airport",32.00,11.00,3.61,0.00,2.00,0.00,5.39,0.00,0.00,681.00,273.00,0.00,48.00,0.00,360.00,
2021,8,"YV","Mesa Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",,,,,,,,,,,,,,,,
2021,8,"YV","Mesa Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",197.00,42.00,17.97,4.20,5.42,0.00,14.41,10.00,0.00,3919.00,1763.00,351.00,279.00,0.00,1526.00,
2021,8,"YV","Mesa Airlines Inc.","MCI","Kansas City, MO: Kansas City International",213.00,57.00,21.00,15.00,8.00,0.00,13.00,3.00,3.00,5637.00,2519.00,1765.00,326.00,0.00,1027.00,
2021,8,"YV","Mesa Airlines Inc.","MEM","Memphis, TN: Memphis International",148.00,42.00,16.61,6.04,7.21,0.00,12.15,3.00,2.00,3266.00,1060.00,404.00,245.00,0.00,1557.00,
2021,8,"YV","Mesa Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",118.00,35.00,13.94,5.10,1.58,0.00,14.38,4.00,1.00,4187.00,1438.00,640.00,69.00,0.00,2040.00,
2021,8,"YV","Mesa Airlines Inc.","MFR","Medford, OR: Rogue Valley International - Medford",33.00,9.00,2.60,0.00,5.23,0.00,1.17,0.00,0.00,309.00,104.00,0.00,131.00,0.00,74.00,
2021,8,"YV","Mesa Airlines Inc.","MGM","Montgomery, AL: Montgomery Regional",55.00,23.00,12.70,0.37,2.31,0.00,7.61,4.00,0.00,2639.00,1279.00,64.00,72.00,0.00,1224.00,
2021,8,"YV","Mesa Airlines Inc.","MIA","Miami, FL: Miami International",84.00,33.00,9.00,11.00,7.00,0.00,6.00,0.00,1.00,2441.00,680.00,781.00,406.00,0.00,574.00,
2021,8,"YV","Mesa Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",31.00,7.00,2.00,1.00,4.00,0.00,0.00,0.00,0.00,254.00,92.00,58.00,104.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","MLI","Moline, IL: Quad City International",62.00,14.00,3.34,1.80,0.36,0.00,8.49,1.00,0.00,2370.00,805.00,127.00,35.00,0.00,1403.00,
2021,8,"YV","Mesa Airlines Inc.","MOB","Mobile, AL: Mobile Regional",147.00,42.00,17.65,3.70,4.27,0.00,16.38,15.00,1.00,3862.00,1169.00,171.00,152.00,0.00,2370.00,
2021,8,"YV","Mesa Airlines Inc.","MRY","Monterey, CA: Monterey Regional",78.00,23.00,11.38,0.00,4.40,0.00,7.22,0.00,0.00,2350.00,1318.00,0.00,129.00,0.00,903.00,
2021,8,"YV","Mesa Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",13.00,3.00,1.41,0.00,0.59,0.00,1.00,0.00,0.00,96.00,50.00,0.00,13.00,0.00,33.00,
2021,8,"YV","Mesa Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",124.00,31.00,12.00,6.00,12.00,0.00,1.00,3.00,0.00,1715.00,892.00,364.00,402.00,0.00,57.00,
2021,8,"YV","Mesa Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",72.00,13.00,4.00,2.00,5.00,0.00,2.00,9.00,0.00,1128.00,258.00,258.00,297.00,0.00,315.00,
2021,8,"YV","Mesa Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",31.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,212.00,135.00,0.00,77.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",62.00,20.00,2.00,5.00,9.00,0.00,4.00,1.00,0.00,1135.00,120.00,270.00,538.00,0.00,207.00,
2021,8,"YV","Mesa Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",145.00,48.00,23.73,8.19,6.24,0.00,9.85,2.00,0.00,2770.00,1290.00,625.00,236.00,0.00,619.00,
2021,8,"YV","Mesa Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",53.00,4.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,254.00,38.00,143.00,73.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","ONT","Ontario, CA: Ontario International",122.00,30.00,10.93,1.00,3.75,0.00,14.32,2.00,0.00,2412.00,1193.00,89.00,117.00,0.00,1013.00,
2021,8,"YV","Mesa Airlines Inc.","ORF","Norfolk, VA: Norfolk International",91.00,25.00,8.00,5.00,8.00,0.00,4.00,2.00,1.00,2042.00,1017.00,428.00,234.00,0.00,363.00,
2021,8,"YV","Mesa Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",22.00,8.00,3.00,1.00,4.00,0.00,0.00,0.00,0.00,478.00,185.00,130.00,163.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",93.00,34.00,7.00,15.00,10.00,0.00,2.00,1.00,1.00,2966.00,923.00,1380.00,381.00,0.00,282.00,
2021,8,"YV","Mesa Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1057.00,146.00,41.55,6.01,28.32,0.00,70.12,5.00,4.00,11731.00,3250.00,653.00,741.00,0.00,7087.00,
2021,8,"YV","Mesa Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",62.00,22.00,10.17,1.70,2.41,0.00,7.72,1.00,0.00,2500.00,1216.00,146.00,113.00,0.00,1025.00,
2021,8,"YV","Mesa Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",90.00,27.00,11.00,3.00,12.00,0.00,1.00,1.00,0.00,1740.00,878.00,139.00,628.00,0.00,95.00,
2021,8,"YV","Mesa Airlines Inc.","PNS","Pensacola, FL: Pensacola International",85.00,35.00,17.54,6.00,6.06,0.00,5.40,4.00,0.00,2493.00,1143.00,489.00,497.00,0.00,364.00,
2021,8,"YV","Mesa Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",59.00,10.00,4.23,0.00,3.77,0.00,2.00,0.00,0.00,427.00,235.00,0.00,80.00,0.00,112.00,
2021,8,"YV","Mesa Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",65.00,14.00,5.21,1.00,2.58,0.00,5.21,3.00,0.00,900.00,399.00,117.00,75.00,0.00,309.00,
2021,8,"YV","Mesa Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",155.00,37.00,13.00,4.00,15.00,0.00,5.00,0.00,3.00,1577.00,605.00,176.00,449.00,0.00,347.00,
2021,8,"YV","Mesa Airlines Inc.","RIC","Richmond, VA: Richmond International",31.00,9.00,3.00,1.00,4.00,0.00,1.00,0.00,0.00,570.00,128.00,84.00,218.00,0.00,140.00,
2021,8,"YV","Mesa Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",53.00,14.00,5.00,4.00,4.00,0.00,1.00,4.00,1.00,613.00,379.00,131.00,84.00,0.00,19.00,
2021,8,"YV","Mesa Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","SAT","San Antonio, TX: San Antonio International",67.00,9.00,4.00,2.00,1.00,0.00,2.00,2.00,0.00,1221.00,843.00,273.00,41.00,0.00,64.00,
2021,8,"YV","Mesa Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",62.00,24.00,5.00,4.00,12.00,0.00,3.00,1.00,0.00,1313.00,533.00,148.00,550.00,0.00,82.00,
2021,8,"YV","Mesa Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",16.00,6.00,2.48,0.00,1.67,0.00,1.85,0.00,0.00,445.00,315.00,0.00,57.00,0.00,73.00,
2021,8,"YV","Mesa Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",251.00,103.00,44.97,5.94,18.62,0.00,33.48,9.00,0.00,8967.00,3977.00,1391.00,659.00,0.00,2940.00,
2021,8,"YV","Mesa Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",55.00,17.00,6.00,2.00,3.00,0.00,6.00,1.00,0.00,1002.00,509.00,115.00,137.00,0.00,241.00,
2021,8,"YV","Mesa Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",31.00,5.00,3.00,0.00,1.00,0.00,1.00,0.00,0.00,340.00,304.00,0.00,15.00,0.00,21.00,
2021,8,"YV","Mesa Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",93.00,22.00,8.66,2.00,7.05,0.00,4.29,0.00,0.00,1295.00,743.00,121.00,234.00,0.00,197.00,
2021,8,"YV","Mesa Airlines Inc.","SMF","Sacramento, CA: Sacramento International",26.00,7.00,3.00,3.00,1.00,0.00,0.00,0.00,0.00,603.00,283.00,271.00,49.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",62.00,25.00,4.00,8.00,13.00,0.00,0.00,1.00,0.00,952.00,123.00,453.00,376.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",65.00,14.00,6.34,0.81,3.18,0.00,3.68,1.00,1.00,1932.00,836.00,545.00,68.00,0.00,483.00,
2021,8,"YV","Mesa Airlines Inc.","TLH","Tallahassee, FL: Tallahassee International",89.00,26.00,9.30,2.99,4.85,0.00,8.85,5.00,0.00,2900.00,1487.00,398.00,149.00,0.00,866.00,
2021,8,"YV","Mesa Airlines Inc.","TUL","Tulsa, OK: Tulsa International",41.00,7.00,4.91,1.00,0.00,0.00,1.09,1.00,0.00,633.00,268.00,173.00,0.00,0.00,192.00,
2021,8,"YV","Mesa Airlines Inc.","TUS","Tucson, AZ: Tucson International",94.00,24.00,12.33,0.00,1.79,0.00,9.87,1.00,0.00,1648.00,689.00,0.00,56.00,0.00,903.00,
2021,8,"YV","Mesa Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",16.00,5.00,2.94,0.00,1.85,0.00,0.21,0.00,0.00,154.00,103.00,0.00,44.00,0.00,7.00,
2021,8,"YV","Mesa Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",106.00,34.00,12.03,7.16,6.80,0.00,8.02,8.00,0.00,2978.00,1429.00,916.00,198.00,0.00,435.00,
2021,8,"YV","Mesa Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",25.00,5.00,1.96,0.00,3.04,0.00,0.00,0.00,0.00,346.00,175.00,0.00,171.00,0.00,0.00,
2021,8,"YV","Mesa Airlines Inc.","YUM","Yuma, AZ: Yuma MCAS/Yuma International",43.00,7.00,3.09,0.00,0.14,0.00,3.77,0.00,0.00,420.00,167.00,0.00,6.00,0.00,247.00,
2021,8,"YX","Republic Airline","ABQ","Albuquerque, NM: Albuquerque International Sunport",46.00,5.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,170.00,21.00,0.00,149.00,0.00,0.00,
2021,8,"YX","Republic Airline","ACK","Nantucket, MA: Nantucket Memorial",99.00,8.00,1.09,0.00,4.16,0.00,2.75,5.00,0.00,491.00,94.00,0.00,173.00,0.00,224.00,
2021,8,"YX","Republic Airline","ALB","Albany, NY: Albany International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,8,"YX","Republic Airline","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",642.00,152.00,45.82,9.35,56.04,1.79,39.00,20.00,4.00,10609.00,3873.00,1065.00,2164.00,44.00,3463.00,
2021,8,"YX","Republic Airline","ATW","Appleton, WI: Appleton International",60.00,12.00,0.00,0.13,2.44,0.00,9.43,3.00,0.00,893.00,0.00,11.00,136.00,0.00,746.00,
2021,8,"YX","Republic Airline","AUS","Austin, TX: Austin - Bergstrom International",279.00,53.00,13.33,2.33,24.46,0.51,12.36,20.00,3.00,2913.00,809.00,90.00,876.00,18.00,1120.00,
2021,8,"YX","Republic Airline","AVL","Asheville, NC: Asheville Regional",118.00,47.00,19.64,2.62,13.53,0.00,11.21,7.00,0.00,5066.00,2236.00,582.00,891.00,0.00,1357.00,
2021,8,"YX","Republic Airline","BDL","Hartford, CT: Bradley International",223.00,64.00,13.76,4.35,21.19,0.00,24.70,14.00,0.00,4061.00,886.00,698.00,942.00,0.00,1535.00,
2021,8,"YX","Republic Airline","BGR","Bangor, ME: Bangor International",245.00,55.00,18.37,0.92,21.68,0.00,14.03,11.00,0.00,3482.00,1591.00,110.00,736.00,0.00,1045.00,
2021,8,"YX","Republic Airline","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",64.00,16.00,1.37,0.21,11.12,0.00,3.30,6.00,0.00,1395.00,281.00,28.00,734.00,0.00,352.00,
2021,8,"YX","Republic Airline","BNA","Nashville, TN: Nashville International",733.00,163.00,46.31,8.59,64.66,0.09,43.36,16.00,3.00,12355.00,3843.00,1239.00,3424.00,3.00,3846.00,
2021,8,"YX","Republic Airline","BOS","Boston, MA: Logan International",1654.00,256.00,133.75,9.35,62.19,0.27,50.43,25.00,2.00,19765.00,10342.00,1945.00,2906.00,8.00,4564.00,
2021,8,"YX","Republic Airline","BTV","Burlington, VT: Burlington International",131.00,39.00,11.08,1.75,18.96,0.00,7.20,7.00,0.00,2062.00,506.00,294.00,629.00,0.00,633.00,
2021,8,"YX","Republic Airline","BUF","Buffalo, NY: Buffalo Niagara International",247.00,43.00,17.30,1.00,10.28,0.00,14.42,6.00,0.00,4061.00,2564.00,34.00,692.00,0.00,771.00,
2021,8,"YX","Republic Airline","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",97.00,22.00,10.16,0.59,5.23,0.00,6.02,3.00,0.00,1899.00,777.00,48.00,345.00,0.00,729.00,
2021,8,"YX","Republic Airline","BZN","Bozeman, MT: Bozeman Yellowstone International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,8,"YX","Republic Airline","CAE","Columbia, SC: Columbia Metropolitan",50.00,12.00,5.25,0.55,2.04,0.00,4.16,0.00,0.00,1163.00,411.00,104.00,75.00,0.00,573.00,
2021,8,"YX","Republic Airline","CHS","Charleston, SC: Charleston AFB/International",633.00,170.00,56.67,5.71,70.98,0.24,36.40,12.00,1.00,10593.00,4432.00,469.00,2721.00,12.00,2959.00,
2021,8,"YX","Republic Airline","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",,,,,,,,,,,,,,,,
2021,8,"YX","Republic Airline","CLE","Cleveland, OH: Cleveland-Hopkins International",433.00,101.00,26.08,6.99,31.45,0.00,36.48,10.00,0.00,8699.00,2851.00,693.00,1704.00,0.00,3451.00,
2021,8,"YX","Republic Airline","CLT","Charlotte, NC: Charlotte Douglas International",1284.00,238.00,68.13,13.32,67.68,0.92,87.95,32.00,3.00,16007.00,4982.00,1166.00,3416.00,58.00,6385.00,
